Ticker,Opening Price,Closing Price,Date
SOL,3.98,3.36,2009-05-15
SOL,3.77,3.32,2009-04-17
SOL,2.4,2.1201,2009-03-06
SOL,3.4,2.37,2009-02-20
SOL,3.72,3.33,2009-01-23
SOL,4.81,3.81,2009-01-16
SOL,4.17,2.35,2008-11-21
SOL,7.82,4.35,2008-11-14
SOL,7.84,4.94,2008-10-24
SOL,9.03,7.13,2008-10-10
SOL,13.0,9.7,2008-10-03
SOL,16.19,13.9,2008-09-12
SOL,18.52,15.34,2008-09-05
SOL,15.54,13.9,2008-08-08
SOL,17.24,14.55,2008-07-25
SOL,18.26,13.16,2008-07-03
SOL,21.06,18.37,2008-06-27
SOL,23.5,17.8,2008-06-13
SOL,18.36,15.9499,2008-05-02
SOL,8.88,7.6,2008-03-20
SOL,12.63,11.3,2008-02-22
SOL,13.01,11.1,2008-02-08
ATR,33.19,29.67,2009-04-17
ATR,32.53,27.16,2008-10-24
ATR,75.0,37.21,2007-05-11
ATR,34.7,30.75,2002-06-28
ATR,34.3,30.39,2002-01-11
ATR,33.9,29.0,2001-10-19
ATR,34.75,30.06,2001-09-21
ATR,23.25,19.88,2000-10-20
ATR,28.38,24.31,2000-07-21
ATR,25.38,22.38,2000-01-28
MUR,35.77,30.34,2016-05-06
MUR,17.66,15.76,2016-02-19
MUR,19.23,16.79,2016-02-12
MUR,19.26,17.16,2016-01-15
MUR,22.34,19.31,2016-01-08
MUR,28.58,25.46,2015-12-04
MUR,37.3,33.33,2015-07-24
MUR,53.92,48.42,2014-11-28
MUR,50.69,44.86,2011-09-23
MUR,65.1,55.2,2011-08-05
MUR,77.93,68.64,2011-05-06
MUR,60.53,52.7,2010-05-07
MUR,46.78,41.6,2008-10-24
MUR,67.49,54.32,2008-10-03
MUR,91.62,79.5,2008-07-18
MUR,54.09,46.21,2006-02-10
MUR,99.88,89.2,2005-04-15
MUR,84.3,43.23,2003-01-03
MUR,78.0,69.8,2002-07-12
MUR,64.25,56.5,2000-10-27
FR,12.06,9.22,2011-08-05
FR,5.26,4.65,2010-08-13
FR,5.69,4.39,2010-07-02
FR,6.61,5.75,2010-06-04
FR,7.47,6.52,2010-05-21
FR,8.02,7.17,2010-05-07
FR,9.0,7.98,2010-04-30
FR,5.0,4.35,2009-10-30
FR,5.93,5.2,2009-10-16
FR,6.54,5.25,2009-10-02
FR,4.415,3.68,2009-07-10
FR,4.85,4.26,2009-07-02
FR,5.3,4.7,2009-06-19
FR,4.97,4.24,2009-05-22
FR,5.96,4.82,2009-05-15
FR,3.17,2.45,2009-03-20
FR,3.24,2.21,2009-02-27
FR,5.19,3.62,2009-02-13
FR,6.3,5.44,2009-01-30
FR,9.21,7.03,2008-11-14
FR,10.25,9.04,2008-11-07
FR,12.95,6.85,2008-10-24
FR,17.62,12.75,2008-10-17
FR,19.22,16.25,2008-10-10
FR,28.31,20.15,2008-10-03
FR,34.97,30.74,2008-01-04
ELS,81.7,40.84,2013-07-19
ELS,39.53,35.43,2009-02-13
ELS,33.09,26.86,2008-11-21
ELS,39.95,33.43,2008-11-14
ELS,43.5,38.17,2008-10-17
ELS,52.61,45.03,2008-10-03
ELS,53.78,48.24,2007-10-19
HCC,28.2,20.54,2017-11-24
HCC,77.93,18.0,2017-04-13
HCC,30.32,26.9,2011-08-05
HCC,25.16,22.12,2009-02-20
HCC,23.45,20.26,2008-11-21
HCC,25.07,16.75,2008-10-10
HCC,27.04,23.86,2008-02-22
HCC,23.35,21.01,2002-07-19
HCC,25.95,23.35,2002-07-12
HCC,26.88,23.63,2001-01-05
HCC,12.63,11.13,2000-04-20
OMI,26.08,19.54,2017-11-03
OMI,29.3,26.05,2017-10-27
OMI,32.29,28.39,2017-08-04
OMI,33.9,30.5,2011-07-29
OMI,45.46,30.59,2010-04-01
OMI,47.29,40.89,2009-10-30
OMI,45.0,38.09,2008-10-10
OMI,26.0,22.68,2003-10-17
OMI,18.0,14.3,2002-07-19
OMI,15.56,14.0,2000-11-24
OMI,15.94,13.88,2000-10-20
OMI,10.19,8.88,2000-01-21
JCAP,14.56,12.14,2016-04-08
JCAP,16.81,14.95,2015-12-31
JCAP,18.0,15.85,2015-11-13
SLF,22.94,20.52,2012-05-18
SLF,25.05,21.84,2011-11-04
SLF,34.87,30.94,2009-08-07
SLF,14.93,12.29,2009-03-06
SLF,20.9,17.94,2009-02-13
SLF,24.06,21.0,2009-01-16
SLF,20.43,17.16,2008-11-21
SLF,25.24,20.73,2008-11-14
SLF,26.72,23.49,2008-10-24
SLF,32.75,22.54,2008-10-10
SLF,20.2,17.72,2001-03-16
SLF,24.3,21.15,2001-02-16
SLF,26.38,22.69,2001-01-05
FF,14.57,13.11,2017-08-11
FF,16.35,14.12,2016-12-16
FF,10.87,9.42,2015-08-14
FF,12.34,10.82,2015-03-27
FF,20.74,16.3,2014-05-09
FF,18.12,15.85,2013-11-08
FF,13.78,12.34,2013-03-22
FF,10.11,9.03,2012-06-01
FF,11.61,10.22,2011-11-25
CNP,10.17,8.88,2009-03-06
CNP,11.83,10.32,2009-02-27
CNP,13.34,9.08,2008-10-10
CNP,9.12,8.15,2003-07-25
CNP,5.06,4.55,2003-02-21
CNP,6.22,5.05,2003-02-14
CNP,7.05,6.12,2003-02-07
CNP,7.65,6.85,2002-12-06
CNP,7.32,6.36,2002-11-08
CNP,7.0,5.73,2002-10-18
CNP,8.85,7.25,2002-10-11
CNP,11.4,10.12,2002-09-20
CNP,13.9,8.9,2002-07-26
CNP,18.0,14.3,2002-05-17
CNP,25.85,21.49,2002-05-10
CNP,25.13,22.12,2002-02-08
CNP,42.1,34.87,2001-06-15
CNP,43.5,36.62,2001-01-05
BBL,27.85,24.54,2016-05-06
BBL,22.12,19.8,2016-02-26
BBL,21.82,18.97,2016-01-08
BBL,23.65,21.16,2015-12-11
BBL,46.87,41.64,2015-03-13
BBL,60.58,54.28,2011-09-23
BBL,75.96,64.07,2011-08-05
BBL,60.53,54.2,2009-10-30
BBL,41.39,37.18,2009-02-13
BBL,35.98,27.18,2008-11-14
BBL,32.91,27.59,2008-10-24
BBL,35.9,31.16,2008-10-17
BBL,38.71,33.7,2008-10-10
BBL,46.28,41.0,2008-10-03
BBL,65.19,58.2,2008-02-08
BBL,60.94,53.22,2008-01-18
BBL,68.89,62.0,2007-12-14
BBL,62.84,55.68,2007-07-27
BBL,43.79,38.77,2007-03-02
BBL,27.25,24.34,2005-04-15
JCE,15.6,13.84,2015-09-11
JCE,8.21,7.25,2009-03-06
JCE,9.28,8.25,2008-11-21
JCE,10.81,9.31,2008-11-14
JCE,11.5,8.71,2008-10-10
AAN,30.13,26.93,2017-02-17
AAN,25.32,22.76,2016-10-14
AAN,36.93,24.67,2015-10-30
AAN,33.48,29.58,2014-07-18
AAN,15.5,13.16,2010-07-02
AAN,18.64,16.5,2010-05-07
AAN,27.81,18.68,2010-04-16
AAN,25.1,21.98,2009-07-24
AAN,20.9,17.6,2009-01-30
AAN,21.03,16.5,2008-10-10
AAN,22.75,20.23,2008-06-27
AAN,23.65,20.1,2007-09-21
AAN,25.75,22.8,2007-07-27
AAN,27.31,18.75,2004-08-20
EDU,51.4,42.0,2016-12-02
EDU,22.07,19.58,2015-08-21
EDU,24.3,19.4,2014-07-25
EDU,32.0,27.84,2014-02-28
EDU,34.5,29.96,2014-01-24
EDU,17.92,16.07,2013-04-05
EDU,20.0,17.56,2012-12-07
EDU,19.34,17.37,2012-10-19
EDU,22.46,12.91,2012-07-20
EDU,27.11,22.78,2011-11-18
EDU,29.96,26.95,2011-10-21
EDU,28.23,22.97,2011-09-30
EDU,32.01,28.27,2011-09-23
EDU,121.64,27.5,2011-08-19
EDU,128.0,111.15,2011-08-05
EDU,114.11,100.44,2011-06-10
EDU,80.78,72.33,2009-10-23
EDU,54.68,41.14,2009-02-13
EDU,56.99,49.0,2009-01-09
EDU,54.13,39.97,2008-11-21
EDU,63.95,54.99,2008-11-07
EDU,61.74,51.35,2008-10-24
EDU,66.35,59.2,2008-10-03
EDU,75.78,67.56,2008-09-05
EDU,75.41,65.75,2008-05-30
EDU,72.9,65.61,2008-04-11
EDU,64.82,56.92,2008-03-07
EDU,80.27,58.97,2008-01-18
EDU,56.38,47.1,2007-07-27
EDU,43.31,38.02,2007-03-02
EDU,38.2,33.09,2007-01-19
JMLP,5.5,4.52,2016-02-12
JMLP,6.34,4.88,2016-01-15
JMLP,6.45,5.58,2015-12-18
JMLP,7.68,6.5399,2015-12-11
JMLP,11.47,10.32,2015-09-25
JMLP,13.04,11.42,2015-08-07
FN,37.2,32.25,2017-11-03
FN,38.75,34.67,2017-04-28
FN,41.05,36.19,2017-01-06
FN,43.07,37.8,2016-10-28
FN,17.73,15.95,2014-12-12
FN,21.76,19.02,2014-05-09
FN,14.57,13.05,2013-04-05
FN,16.85,13.82,2013-03-15
FN,11.49,10.07,2012-10-12
FN,12.79,10.5,2012-05-18
FN,15.0,12.94,2012-05-11
FN,16.74,15.01,2012-05-04
FN,16.0,12.83,2011-10-28
FN,18.02,16.09,2011-10-21
FN,20.26,18.18,2011-10-14
FN,18.21,15.4,2011-07-29
FN,21.89,18.68,2011-07-15
FN,29.22,20.09,2011-03-11
FN,25.5,22.4,2011-01-21
FN,18.99,16.56,2010-11-19
FN,16.72,14.08,2010-10-29
FN,19.28,16.63,2010-10-22
FN,14.32,12.39,2010-08-27
FN,15.65,13.85,2010-08-20
PCG,52.93,44.57,2017-12-22
PCG,68.9,57.72,2017-10-13
PCG,37.4,29.7,2008-10-10
PCG,10.6,9.19,2002-10-11
PCG,12.72,11.28,2002-09-20
PCG,12.25,8.81,2002-08-02
PCG,16.65,14.98,2002-07-12
PCG,20.25,17.89,2002-06-28
PCG,23.3,20.7,2002-05-17
PCG,16.99,15.2,2001-09-28
PCG,11.1,7.2,2001-04-06
PCG,11.9,10.65,2001-03-23
PCG,14.35,11.42,2001-03-16
PCG,11.56,9.75,2001-01-19
PCG,19.63,12.63,2001-01-05
PCG,24.06,20.06,2000-12-22
PCG,26.81,23.56,2000-12-08
PCG,27.38,24.21,2000-09-29
CODI,18.53,16.63,2014-05-09
CODI,14.7,13.12,2010-05-07
CODI,9.95,8.11,2009-04-24
CODI,8.7,7.35,2009-03-06
CODI,11.86,10.34,2008-12-26
CODI,10.66,8.78,2008-11-21
CODI,13.43,11.77,2008-10-24
CODI,13.85,10.84,2008-10-10
CODI,17.28,15.48,2007-07-27
SHW,278.53,244.73,2016-10-28
SHW,57.58,46.97,2009-01-23
SHW,60.41,52.75,2008-10-03
SHW,56.07,50.19,2008-06-06
SHW,52.68,41.29,2006-02-24
SHW,25.85,20.52,2001-04-06
SHW,24.25,21.5,2000-09-15
EGF,16.07,14.0,2008-10-10
CADE,25.23,22.05,2017-11-10
CADE,22.97,20.65,2017-08-11
WRD,12.9,11.5,2017-06-23
EFT,8.25,7.15,2009-03-06
EFT,8.91,7.14,2008-11-21
EFT,11.27,8.85,2008-10-10
CNC,63.03,50.68,2016-11-11
CNC,74.0,62.9,2015-05-01
CNC,118.4,59.85,2015-02-20
CNC,66.16,59.05,2013-10-25
CNC,45.39,40.72,2012-12-14
CNC,41.56,37.3,2012-09-14
CNC,45.54,40.06,2012-04-27
CNC,33.27,28.9,2011-08-05
CNC,28.42,25.48,2011-01-21
CNC,21.3,16.98,2009-02-27
CNC,18.04,15.96,2008-12-12
CNC,20.64,17.6,2008-10-24
CNC,16.83,14.9,2008-03-20
CNC,24.58,21.42,2008-02-08
CNC,23.68,21.0,2007-04-27
CNC,20.64,14.55,2006-07-21
CNC,23.26,20.51,2006-07-14
CNC,28.25,24.8,2006-06-23
CNC,26.2,23.46,2006-01-13
CNC,25.0,18.76,2005-10-28
CNC,28.7,25.03,2005-09-30
CNC,32.61,29.3,2005-07-29
CNC,36.5,32.61,2005-07-22
CNC,30.21,26.56,2005-04-15
CNC,34.82,30.28,2005-03-11
CNC,28.5,24.3,2003-02-07
CNC,34.19,30.73,2003-01-10
CNC,32.45,27.95,2002-11-29
CNC,30.48,27.1,2002-07-05
XPO,27.54,24.62,2016-06-24
XPO,30.63,26.5,2016-05-06
XPO,33.61,30.14,2016-04-29
XPO,26.01,23.25,2016-01-08
XPO,31.52,23.57,2015-09-25
XPO,38.41,33.92,2014-10-10
XPO,28.19,24.92,2014-01-31
XPO,22.76,20.07,2013-11-01
XPO,15.61,12.5,2012-09-21
XPO,18.12,16.08,2012-03-09
XPO,9.96,8.22,2011-09-23
XPO,11.21,9.97,2011-09-16
XPO,3.11,2.78,2011-08-19
XPO,4.04,3.02,2011-08-05
XPO,3.95,3.46,2011-07-15
XPO,2.72,2.28,2011-02-18
XPO,1.65,1.474,2010-04-01
XPO,0.9,0.77,2009-04-17
XPO,0.85,0.67,2009-03-06
XPO,1.03,0.83,2009-02-20
XPO,1.09,0.98,2009-01-16
XPO,1.08,0.96,2008-10-24
XPO,1.28,1.15,2008-02-29
XPO,1.38,1.24,2007-08-17
XPO,1.56,1.35,2007-02-23
XPO,1.35,1.14,2006-08-11
XPO,1.48,1.15,2006-07-14
XPO,0.83,0.66,2005-10-07
XPO,0.65,0.58,2005-07-22
XPO,0.71,0.53,2005-05-13
XPO,0.95,0.78,2005-04-29
XPO,1.24,1.02,2005-04-01
XPO,1.5,1.3,2005-01-07
XPO,1.18,1.06,2004-11-19
XPO,1.2,1.02,2004-10-01
XPO,1.2,1.06,2004-08-06
XPO,1.5,1.26,2004-07-16
XPO,1.6,1.43,2004-06-18
XPO,1.98,1.75,2004-06-04
XPO,2.25,2.01,2004-05-21
XPO,2.54,2.25,2004-05-14
XPO,2.34,2.1,2004-04-02
XPO,2.35,2.0,2004-01-23
AVAL,11.87,9.97,2014-12-12
SPN,9.88,8.85,2017-10-20
SPN,10.36,9.07,2017-08-11
SPN,16.38,14.4,2017-03-10
SPN,19.39,14.4,2016-10-28
SPN,10.11,8.87,2016-02-12
SPN,11.23,9.76,2016-01-15
SPN,13.44,11.07,2016-01-08
SPN,16.14,14.12,2015-08-21
SPN,25.59,19.31,2014-11-28
SPN,30.75,26.98,2014-10-10
SPN,22.96,20.52,2012-09-28
SPN,28.19,25.34,2011-11-25
SPN,34.52,28.32,2011-09-23
SPN,34.62,31.02,2011-08-19
SPN,42.15,35.09,2011-08-05
SPN,25.29,22.34,2010-05-21
SPN,27.35,24.05,2010-05-07
SPN,23.16,20.55,2010-02-05
SPN,24.5,21.61,2009-10-30
SPN,18.5,16.59,2009-07-31
SPN,22.14,19.2,2009-06-19
SPN,16.4,13.47,2008-12-05
SPN,16.67,13.31,2008-11-21
SPN,19.26,16.75,2008-11-14
SPN,19.37,16.32,2008-10-24
SPN,25.42,16.76,2008-10-10
SPN,33.57,25.77,2008-10-03
SPN,44.86,38.88,2008-09-05
SPN,32.68,29.25,2007-01-05
SPN,35.01,30.6,2006-06-09
SPN,23.43,20.3,2005-10-07
SPN,17.4,15.11,2005-04-15
SPN,8.0,7.0,2002-09-20
SPN,7.1,5.9,2001-09-28
SPN,9.1,7.9,2001-06-29
SPN,10.6,9.09,2001-06-22
SPN,10.77,9.59,2001-04-06
SPN,12.19,10.94,2001-03-16
SPN,11.48,10.12,2001-01-05
SPN,9.27,8.25,2000-11-10
SPN,9.25,7.88,2000-10-27
SPN,10.72,8.75,2000-07-21
SPN,9.31,8.25,2000-04-14
EFR,16.75,14.79,2010-05-07
EFR,8.53,7.16,2009-03-06
EFR,8.75,6.99,2008-11-21
EFR,10.86,8.99,2008-10-10
MTH,33.56,28.57,2016-01-08
MTH,40.31,35.26,2015-10-30
MTH,39.29,35.36,2014-12-05
MTH,41.48,35.88,2012-10-26
MTH,16.98,15.12,2011-09-23
MTH,17.55,15.66,2011-08-19
MTH,22.31,19.57,2011-08-05
MTH,23.9,21.28,2010-05-07
MTH,20.89,18.63,2009-10-02
MTH,17.25,15.14,2009-07-10
MTH,21.86,17.89,2009-06-05
MTH,21.3,19.15,2009-05-15
MTH,12.15,9.02,2009-03-20
MTH,12.33,10.03,2009-02-20
MTH,15.43,12.97,2009-02-13
MTH,14.41,10.9,2009-01-16
MTH,14.46,10.47,2008-12-26
MTH,10.12,6.49,2008-11-21
MTH,13.7,10.3,2008-11-14
MTH,15.19,12.59,2008-10-24
MTH,20.01,14.0,2008-10-10
MTH,25.0,21.0,2008-10-03
MTH,14.78,12.77,2008-07-11
MTH,19.86,16.36,2008-05-23
MTH,19.93,17.23,2008-05-09
MTH,17.3,13.5,2008-02-08
MTH,8.86,7.82,2008-01-18
MTH,11.99,8.78,2008-01-11
MTH,14.57,11.85,2008-01-04
MTH,16.86,14.95,2007-11-16
MTH,15.72,13.28,2007-10-19
MTH,16.82,14.12,2007-09-28
MTH,19.86,17.19,2007-08-03
MTH,23.85,19.51,2007-07-27
MTH,45.46,38.75,2006-07-14
MTH,77.2,67.0,2005-10-07
MTH,75.34,66.47,2005-03-11
MTH,68.35,61.0,2004-07-23
MTH,40.8,32.73,2002-11-08
MTH,37.9,29.5,2002-07-19
MTH,46.25,38.53,2002-07-12
MTH,45.75,39.8,2002-05-10
MTH,52.5,47.1,2002-01-04
MTH,39.15,29.32,2001-09-21
MTH,49.5,41.4,2001-09-07
MTH,52.34,42.25,2001-05-25
MTH,43.0,32.11,2001-02-23
MTH,42.44,34.63,2001-01-19
MTH,27.62,23.31,2000-12-01
VLT,17.32,15.44,2010-05-07
VLT,1.5899,1.11,2008-11-21
VLT,1.78,1.59,2008-11-14
VLT,2.2,1.35,2008-10-10
VLT,4.3,3.73,2002-10-11
VLT,4.4,3.71,2002-07-26
VLT,6.6,4.98,2001-09-21
VLT,7.24,6.28,2001-02-09
VLT,6.0,5.375,2000-10-20
RQI,11.47,10.19,2013-06-21
RQI,12.7,11.15,2013-05-31
RQI,9.67,8.19,2011-08-05
RQI,7.64,6.775,2010-05-07
RQI,4.03,3.62,2009-07-10
RQI,4.0,3.5787,2009-05-15
RQI,2.12,1.89,2009-03-20
RQI,2.27,1.65,2009-03-06
RQI,3.21,2.4466,2009-02-20
RQI,4.53,2.24,2008-11-21
RQI,6.61,4.6,2008-11-14
RQI,6.87,5.94,2008-10-24
RQI,11.01,5.38,2008-10-10
RQI,18.58,16.54,2007-12-14
RQI,14.7,12.6,2002-10-11
STI,19.38,16.97,2011-09-23
STI,20.55,18.31,2011-08-12
STI,24.87,21.51,2011-08-05
STI,25.67,22.44,2010-07-02
STI,23.11,20.76,2009-09-04
STI,15.43,13.71,2009-05-22
STI,19.98,15.05,2009-05-15
STI,11.45,9.36,2009-03-06
STI,12.41,8.72,2009-02-13
STI,14.82,12.26,2009-01-30
STI,18.0,14.97,2009-01-23
STI,25.24,19.94,2009-01-16
STI,29.47,25.56,2009-01-09
STI,33.38,27.5,2008-12-12
STI,32.99,22.45,2008-11-21
STI,39.86,33.52,2008-11-14
STI,42.59,35.11,2008-10-24
STI,51.83,36.4,2008-10-10
STI,57.77,50.48,2008-09-26
STI,35.45,30.94,2008-07-11
STI,43.99,37.27,2008-06-20
STI,52.28,46.32,2008-06-06
STI,62.26,54.94,2008-03-28
STI,59.38,49.31,2000-06-16
CVX,84.46,75.76,2015-08-21
CVX,80.19,70.85,2008-12-19
CVX,77.64,57.83,2008-10-10
VRX,16.83,15.13,2017-08-04
VRX,9.5,8.51,2017-04-21
VRX,11.02,9.59,2017-04-07
VRX,12.41,11.03,2017-03-17
VRX,16.06,13.06,2017-03-03
VRX,27.45,24.55,2016-09-30
VRX,24.67,22.04,2016-06-17
VRX,29.0,24.14,2016-06-10
VRX,30.89,25.9,2016-05-13
VRX,37.3,33.36,2016-04-29
VRX,69.55,26.98,2016-03-18
VRX,76.52,61.31,2016-03-04
VRX,97.16,81.77,2015-11-06
VRX,110.0,93.77,2015-10-30
VRX,169.8,116.16,2015-10-23
VRX,243.4,199.47,2015-09-25
VRX,55.43,38.91,2011-08-05
VRX,8.64,7.51,2008-11-21
VRX,9.3,7.39,2008-10-10
VRX,16.69,14.54,2007-11-23
VRX,18.77,16.38,2007-08-10
VRX,26.24,20.03,2007-07-20
VRX,22.59,16.04,2006-08-04
VRX,26.46,22.12,2005-11-18
VRX,17.67,15.23,2005-04-01
VRX,17.15,14.85,2004-11-19
VRX,20.47,18.39,2004-03-05
VRX,21.86,19.01,2004-02-20
VRX,25.0,22.2,2004-01-30
VRX,24.1,18.89,2003-11-21
VRX,30.82,27.06,2003-10-10
VRX,36.8,31.1,2003-10-03
VRX,41.55,36.75,2003-09-26
VRX,43.17,38.1,2003-05-02
VRX,30.23,25.47,2002-12-20
VRX,43.5,36.56,2002-05-03
VRX,44.79,38.62,2001-09-21
VRX,39.08,35.0,2001-01-05
VRX,39.8,35.01,2000-12-15
VRX,41.94,34.69,2000-11-24
VRX,47.94,42.5,2000-05-05
VRX,53.12,45.0,2000-04-14
VRX,59.0,50.25,2000-03-10
VRX,105.5,53.0,2000-01-21
OGE,38.3,34.42,2013-11-29
OGE,68.27,34.35,2013-07-05
OGE,50.57,45.0,2011-08-05
OGE,41.63,36.74,2010-05-07
OGE,29.59,21.6,2008-10-10
OGE,22.27,19.72,2002-07-12
STNG,4.0,3.53,2017-09-08
STNG,4.69,4.18,2017-03-24
STNG,4.33,3.84,2017-01-27
STNG,4.96,4.36,2016-10-14
STNG,6.64,5.74,2016-01-15
STNG,7.94,6.55,2016-01-08
STNG,9.08,7.87,2015-01-30
STNG,8.54,7.26,2014-10-10
STNG,6.31,5.6,2011-11-25
STNG,5.86,5.14,2011-09-23
STNG,7.68,6.01,2011-08-12
STNG,9.67,8.7,2011-07-15
STNG,11.02,9.89,2010-11-19
STNG,12.25,10.94,2010-05-07
NUE,39.5,34.95,2011-08-05
NUE,40.55,33.65,2009-02-27
NUE,32.05,28.28,2008-11-21
NUE,36.61,32.73,2008-11-14
NUE,39.94,34.79,2008-11-07
NUE,42.99,34.75,2008-10-03
NUE,51.01,44.36,2008-09-26
NUE,65.5,58.55,2008-07-18
NUE,75.5,62.54,2008-07-03
NUE,82.79,72.26,2008-05-23
NUE,60.43,51.81,2007-07-27
NUE,65.5,58.74,2007-03-02
NUE,111.76,53.9,2006-06-02
NUE,53.83,46.5,2005-06-24
NUE,53.4,47.96,2005-05-13
NUE,55.27,48.79,2005-04-15
NUE,88.6,40.17,2004-10-22
NUE,66.03,59.4,2004-04-30
NUE,50.8,45.31,2002-12-06
NUE,48.99,39.76,2002-09-27
NUE,62.05,55.2,2002-07-19
NUE,42.0,35.54,2001-09-21
NUE,46.92,41.78,2001-03-16
NUE,34.5,30.31,2000-09-22
KRP,18.92,16.75,2017-06-16
LFC,18.24,16.07,2015-08-21
LFC,77.5,23.85,2015-05-29
LFC,39.38,34.4,2011-10-21
LFC,42.62,37.65,2011-08-26
LFC,47.48,37.68,2008-10-24
LFC,52.79,45.3,2008-10-10
LFC,61.75,55.35,2008-02-08
LFC,43.05,37.76,2007-03-02
LFC,54.03,48.07,2007-01-05
LFC,128.8,50.51,2006-12-29
LFC,34.0,30.55,2004-01-09
NYLD,16.4,14.68,2015-11-13
NYLD,15.84,12.8,2015-09-25
NYLD,19.29,15.94,2015-08-07
NVR,861.15,761.95,2012-07-20
NVR,388.3,347.18,2008-11-21
NVR,500.0,427.62,2008-11-07
NVR,602.0,532.0,2008-05-23
NVR,650.0,569.43,2008-02-08
NVR,557.0,498.0,2007-09-07
NVR,728.45,641.75,2007-07-20
NVR,478.0,426.1,2006-07-14
NVR,793.0,686.0,2005-10-21
NVR,481.0,432.75,2004-01-02
NVR,97.0,86.5,2000-11-24
ITT,38.46,34.52,2016-05-06
ITT,44.33,39.7,2014-10-10
ITT,44.27,18.0,2011-10-14
ITT,55.82,49.99,2010-05-07
ITT,43.72,37.46,2008-10-24
ITT,56.2,50.25,2008-10-03
ITT,106.8,52.66,2006-02-24
ITT,64.85,57.95,2002-07-19
ITT,42.87,38.12,2001-03-16
ITT,27.38,23.25,2000-02-25
ASGN,54.33,48.82,2017-07-28
ASGN,38.32,32.92,2016-02-05
ASGN,43.96,38.82,2016-01-08
ASGN,38.85,34.14,2015-05-01
ASGN,34.43,26.8,2014-08-01
ASGN,19.07,16.65,2012-05-04
ASGN,10.46,9.35,2011-11-25
ASGN,8.43,7.31,2011-08-19
ASGN,9.23,8.28,2011-08-12
ASGN,11.2,9.98,2011-06-03
ASGN,5.36,4.43,2010-07-16
ASGN,7.04,5.95,2010-05-07
ASGN,7.39,6.59,2010-02-26
ASGN,6.32,5.3,2009-10-23
ASGN,3.64,3.08,2009-05-15
ASGN,2.85,2.5,2009-03-27
ASGN,1.87,1.44,2009-03-06
ASGN,3.64,2.36,2009-02-27
ASGN,4.25,3.62,2009-02-20
ASGN,5.34,4.22,2008-12-12
ASGN,5.86,4.9,2008-11-21
ASGN,6.01,5.14,2008-10-24
ASGN,6.5,5.76,2008-10-10
ASGN,8.0,6.65,2008-10-03
ASGN,6.87,5.76,2008-01-04
ASGN,8.94,6.41,2007-11-02
ASGN,13.39,11.76,2007-03-02
ASGN,11.65,10.42,2006-11-03
ASGN,9.9,8.76,2006-08-25
ASGN,10.21,9.16,2006-08-11
ASGN,10.81,9.69,2006-06-16
ASGN,6.06,5.1,2004-04-30
ASGN,7.22,5.69,2004-02-27
ASGN,5.21,4.44,2003-08-08
ASGN,4.56,3.97,2003-05-09
ASGN,5.2,3.681,2003-02-14
ASGN,6.0,5.2,2003-02-07
ASGN,7.54,6.0,2003-01-31
ASGN,8.25,5.95,2002-10-11
ASGN,9.86,7.7,2002-09-20
ASGN,9.25,6.9,2002-07-26
ASGN,15.12,8.68,2002-07-19
ASGN,17.24,15.3,2002-07-12
ASGN,19.15,16.05,2001-10-19
ASGN,16.24,13.45,2001-09-21
ASGN,19.39,17.24,2001-09-07
ASGN,21.49,17.65,2001-06-22
ASGN,19.3,17.1,2001-04-20
ASGN,21.75,18.88,2001-03-16
ASGN,28.38,25.06,2001-01-05
ASGN,25.25,21.75,2000-11-10
ASGN,30.27,25.5,2000-10-13
ASGN,29.63,26.25,2000-07-21
ASGN,28.69,25.75,2000-05-26
ASGN,44.97,24.19,2000-04-07
WIA,10.11,8.83,2008-10-10
CVE,9.47,8.44,2017-12-15
CVE,7.96,6.9,2017-06-23
CVE,21.07,17.33,2014-12-12
CVE,25.42,22.1,2014-11-28
CVE,39.26,34.65,2011-08-05
CVE,29.88,26.25,2010-05-07
PHH,12.66,11.06,2017-11-10
PHH,14.66,12.38,2017-02-17
PHH,11.42,9.15,2016-02-26
PHH,14.78,12.91,2016-01-15
PHH,17.45,15.53,2015-11-13
PHH,25.0,15.6,2015-08-07
PHH,17.02,15.19,2012-05-18
PHH,13.96,10.52,2011-12-23
PHH,25.03,22.0,2011-03-04
PHH,22.49,20.18,2010-08-13
PHH,18.51,16.61,2009-05-15
PHH,12.1,10.19,2009-01-09
PHH,7.43,5.14,2008-11-14
PHH,8.49,6.92,2008-10-24
PHH,13.19,8.91,2008-10-03
PHH,18.15,15.67,2008-06-27
PHH,21.11,18.91,2008-03-07
PHH,26.9,24.15,2007-10-19
PHH,29.42,26.23,2007-08-03
PHH,28.85,25.8,2006-03-03
ALV,123.1,110.3,2016-01-08
ALV,62.85,55.99,2012-10-26
ALV,56.72,48.92,2011-08-19
ALV,66.68,55.82,2011-08-05
ALV,55.33,47.51,2010-05-07
ALV,38.0,33.58,2009-10-30
ALV,14.42,12.33,2009-03-06
ALV,18.78,16.31,2009-02-20
ALV,21.9,19.53,2009-01-16
ALV,18.37,15.25,2008-11-21
ALV,21.82,18.69,2008-11-14
ALV,29.63,22.0,2008-10-10
ALV,34.92,30.17,2008-10-03
ALV,44.93,37.59,2008-07-25
ALV,16.4,13.9,2001-09-21
ALV,17.95,15.74,2001-03-16
ALV,21.19,14.94,2000-12-15
IBP,52.55,47.25,2017-05-12
