,Ticker,Opening Price,Closing Price,Date,Name
1960,CIM,7.3,6.23,2008-09-12,Chimera Investment Corporation
1961,CIM,7.85,6.95,2008-08-15,Chimera Investment Corporation
1962,CIM,8.55,7.33,2008-07-11,Chimera Investment Corporation
1963,CIM,10.84,9.18,2008-06-27,Chimera Investment Corporation
1964,CIM,13.79,12.18,2008-06-06,Chimera Investment Corporation
1965,CIM,13.6,12.1,2008-03-28,Chimera Investment Corporation
1966,AXS,21.54,18.68,2009-03-06,Axis Capital Holdings Limited
1967,AXS,25.51,19.33,2008-11-21,Axis Capital Holdings Limited
1968,AXS,29.0,22.21,2008-10-10,Axis Capital Holdings Limited
1969,AXS,34.5,29.65,2008-10-03,Axis Capital Holdings Limited
1970,FI,7.13,6.27,2017-08-18,Frank&#39;s International N.V.
1971,FI,8.0,7.16,2017-08-11,Frank&#39;s International N.V.
1972,FI,8.44,7.56,2017-05-26,Frank&#39;s International N.V.
1973,FI,13.02,11.51,2016-10-28,Frank&#39;s International N.V.
1974,FI,14.36,12.32,2016-07-29,Frank&#39;s International N.V.
1975,FI,16.8,14.02,2016-01-08,Frank&#39;s International N.V.
1976,FI,20.62,17.98,2014-11-28,Frank&#39;s International N.V.
1977,FI,22.92,20.59,2014-08-08,Frank&#39;s International N.V.
1978,FI,31.25,25.61,2013-11-15,Frank&#39;s International N.V.
1979,NAT,3.63,2.71,2017-12-15,Nordic American Tankers Limited
1980,NAT,7.02,5.97,2017-05-26,Nordic American Tankers Limited
1981,NAT,8.3,7.07,2017-05-05,Nordic American Tankers Limited
1982,NAT,9.75,8.45,2016-10-28,Nordic American Tankers Limited
1983,NAT,10.01,8.99,2016-10-14,Nordic American Tankers Limited
1984,NAT,12.6,11.25,2016-02-05,Nordic American Tankers Limited
1985,NAT,14.65,13.03,2016-01-15,Nordic American Tankers Limited
1986,NAT,9.76,8.46,2014-04-11,Nordic American Tankers Limited
1987,NAT,8.93,8.0,2013-11-22,Nordic American Tankers Limited
1988,NAT,9.4,8.39,2013-08-16,Nordic American Tankers Limited
1989,NAT,11.5,9.71,2013-04-05,Nordic American Tankers Limited
1990,NAT,13.8,12.0,2011-11-25,Nordic American Tankers Limited
1991,NAT,13.98,12.56,2011-10-07,Nordic American Tankers Limited
1992,NAT,15.73,14.1,2011-09-30,Nordic American Tankers Limited
1993,NAT,20.69,18.18,2011-08-05,Nordic American Tankers Limited
1994,NAT,28.7,25.53,2009-02-27,Nordic American Tankers Limited
1995,NAT,33.89,25.79,2008-11-21,Nordic American Tankers Limited
1996,NAT,29.13,25.43,2008-10-24,Nordic American Tankers Limited
1997,NAT,28.75,24.57,2008-10-10,Nordic American Tankers Limited
1998,NAT,33.08,29.66,2008-10-03,Nordic American Tankers Limited
1999,NAT,40.19,33.98,2008-08-22,Nordic American Tankers Limited
2000,NAT,31.79,28.53,2008-01-18,Nordic American Tankers Limited
2001,NAT,46.65,40.59,2005-05-13,Nordic American Tankers Limited
2002,NAT,55.45,48.47,2005-03-04,Nordic American Tankers Limited
2003,NAT,33.01,25.57,2004-08-06,Nordic American Tankers Limited
2004,NAT,37.71,31.81,2004-07-16,Nordic American Tankers Limited
2005,NAT,28.36,24.15,2004-04-30,Nordic American Tankers Limited
2006,NAT,18.72,16.01,2004-01-30,Nordic American Tankers Limited
2007,NAT,14.11,12.36,2003-10-03,Nordic American Tankers Limited
2008,NAT,16.2,14.25,2003-06-27,Nordic American Tankers Limited
2009,NAT,13.4,10.65,2002-07-26,Nordic American Tankers Limited
2010,NAT,21.5,18.44,2001-01-26,Nordic American Tankers Limited
2011,NAT,21.25,18.63,2000-11-03,Nordic American Tankers Limited
2012,SPE,10.13,9.02,2008-12-05,Special Opportunities Fund Inc.
2013,SPE,10.48,8.51,2008-10-10,Special Opportunities Fund Inc.
2014,KAMN,35.22,30.66,2012-05-04,Kaman Corporation
2015,KAMN,30.91,27.17,2011-09-23,Kaman Corporation
2016,KAMN,27.64,23.48,2010-05-07,Kaman Corporation
2017,KAMN,16.91,14.8,2009-05-15,Kaman Corporation
2018,KAMN,12.07,10.29,2009-03-06,Kaman Corporation
2019,KAMN,16.78,11.72,2009-02-27,Kaman Corporation
2020,KAMN,22.8,19.99,2008-12-05,Kaman Corporation
2021,KAMN,24.63,21.57,2008-11-14,Kaman Corporation
2022,KAMN,24.8,21.88,2008-10-17,Kaman Corporation
2023,KAMN,29.48,25.3,2008-10-03,Kaman Corporation
2024,KAMN,32.99,29.47,2008-01-18,Kaman Corporation
2025,KAMN,37.83,32.72,2008-01-11,Kaman Corporation
2026,KAMN,36.88,32.95,2007-10-19,Kaman Corporation
2027,KAMN,24.2,21.39,2006-05-12,Kaman Corporation
2028,KAMN,13.34,11.71,2005-04-15,Kaman Corporation
2029,KAMN,12.34,11.0,2004-08-06,Kaman Corporation
2030,KAMN,11.86,10.35,2003-01-31,Kaman Corporation
2031,KAMN,12.64,10.78,2002-10-25,Kaman Corporation
2032,KAMN,12.25,10.84,2002-10-11,Kaman Corporation
2033,KAMN,13.6,11.97,2002-08-23,Kaman Corporation
2034,KAMN,18.81,16.1,2002-05-10,Kaman Corporation
2035,KAMN,14.09,12.29,2001-09-21,Kaman Corporation
2036,KAMN,15.53,13.23,2001-08-31,Kaman Corporation
2037,KAMN,14.0,12.25,2000-09-08,Kaman Corporation
2038,KAMN,13.16,10.94,2000-07-28,Kaman Corporation
2039,KAMN,10.25,9.12,2000-03-24,Kaman Corporation
2040,NAO,1.25,1.1,2017-03-03,Nordic American Offshore Ltd
2041,NAO,2.4,1.25,2017-02-24,Nordic American Offshore Ltd
2042,NAO,3.5,3.15,2016-12-16,Nordic American Offshore Ltd
2043,NAO,3.4,2.85,2016-11-04,Nordic American Offshore Ltd
2044,NAO,5.61,4.88,2016-06-24,Nordic American Offshore Ltd
2045,NAO,5.27,4.55,2016-05-13,Nordic American Offshore Ltd
2046,NAO,4.29,3.6,2016-01-15,Nordic American Offshore Ltd
2047,NAO,5.3,4.29,2016-01-08,Nordic American Offshore Ltd
2048,NAO,4.95,4.45,2015-12-11,Nordic American Offshore Ltd
2049,NAO,7.04,5.96,2015-08-07,Nordic American Offshore Ltd
2050,NAO,17.58,14.68,2014-10-10,Nordic American Offshore Ltd
2051,MCS,12.73,11.35,2012-03-02,Marcus Corporation (The)
2052,MCS,11.05,9.89,2011-09-23,Marcus Corporation (The)
2053,MCS,11.89,10.38,2011-03-18,Marcus Corporation (The)
2054,MCS,12.96,11.65,2011-01-21,Marcus Corporation (The)
2055,MCS,12.54,10.9,2010-08-13,Marcus Corporation (The)
2056,MCS,10.38,8.97,2010-07-02,Marcus Corporation (The)
2057,MCS,12.25,10.92,2010-05-21,Marcus Corporation (The)
2058,MCS,12.98,11.53,2010-05-07,Marcus Corporation (The)
2059,MCS,12.34,10.73,2009-05-15,Marcus Corporation (The)
2060,MCS,8.13,6.81,2009-03-06,Marcus Corporation (The)
2061,MCS,10.23,8.49,2009-02-20,Marcus Corporation (The)
2062,MCS,13.51,11.96,2009-01-16,Marcus Corporation (The)
2063,MCS,16.42,13.61,2009-01-09,Marcus Corporation (The)
2064,MCS,13.7,11.67,2008-11-14,Marcus Corporation (The)
2065,MCS,12.92,11.32,2008-10-24,Marcus Corporation (The)
2066,MCS,14.73,13.22,2008-10-17,Marcus Corporation (The)
2067,MCS,17.79,15.02,2008-09-26,Marcus Corporation (The)
2068,MCS,18.58,16.32,2008-04-11,Marcus Corporation (The)
2069,MCS,18.27,16.4,2007-12-14,Marcus Corporation (The)
2070,MCS,21.35,19.2,2007-09-28,Marcus Corporation (The)
2071,MCS,23.95,21.42,2007-03-02,Marcus Corporation (The)
2072,MCS,21.07,18.81,2006-07-14,Marcus Corporation (The)
2073,MCS,23.4,20.77,2005-03-24,Marcus Corporation (The)
2074,MCS,17.0,13.75,2002-05-10,Marcus Corporation (The)
2075,MCS,12.9,11.0,2001-09-21,Marcus Corporation (The)
2076,MCS,13.44,12.06,2000-12-22,Marcus Corporation (The)
2077,MCS,12.88,10.5,2000-09-29,Marcus Corporation (The)
2078,MCS,12.38,11.0,2000-07-28,Marcus Corporation (The)
2079,MCS,12.94,10.56,2000-04-07,Marcus Corporation (The)
2080,ANH,5.61,4.67,2013-07-05,Anworth Mortgage Asset  Corporation
2081,ANH,6.25,5.5,2009-03-20,Anworth Mortgage Asset  Corporation
2082,ANH,5.9,5.27,2008-11-14,Anworth Mortgage Asset  Corporation
2083,ANH,6.94,6.21,2008-09-26,Anworth Mortgage Asset  Corporation
2084,ANH,6.98,6.08,2008-03-28,Anworth Mortgage Asset  Corporation
2085,ANH,6.05,4.85,2008-03-14,Anworth Mortgage Asset  Corporation
2086,ANH,9.17,6.0,2008-03-07,Anworth Mortgage Asset  Corporation
2087,ANH,6.5,4.51,2007-08-10,Anworth Mortgage Asset  Corporation
2088,ANH,8.6,6.63,2007-08-03,Anworth Mortgage Asset  Corporation
2089,ANH,12.61,11.2,2002-10-04,Anworth Mortgage Asset  Corporation
2090,ANH,12.6,10.1,2002-07-19,Anworth Mortgage Asset  Corporation
2091,ANH,14.0,11.8,2002-07-05,Anworth Mortgage Asset  Corporation
2092,ANH,9.65,8.28,2001-11-02,Anworth Mortgage Asset  Corporation
2093,LQ,11.3,10.11,2016-02-05,La Quinta Holdings Inc.
2094,LQ,13.39,11.82,2016-01-08,La Quinta Holdings Inc.
2095,LQ,18.63,16.05,2015-09-18,La Quinta Holdings Inc.
2096,ALEX,44.7,29.12,2017-12-01,"Alexander & Baldwin Holdings, Inc."
2097,UTL,41.26,37.1,2016-04-22,UNITIL Corporation
2098,UTL,24.0,20.794,2008-12-05,UNITIL Corporation
2099,UTL,25.81,22.78,2008-10-10,UNITIL Corporation
2100,UTL,29.25,26.05,2007-11-09,UNITIL Corporation
2101,KEN,12.79,10.8,2017-02-03,Kenon Holdings Ltd.
2102,KEN,21.08,16.4,2015-07-17,Kenon Holdings Ltd.
2103,QCP,18.58,16.62,2017-07-28,"Quality Care Properties, Inc."
2104,TDF,20.44,18.15,2015-09-11,"Templeton Dragon Fund, Inc."
2105,TDF,22.03,19.75,2015-08-21,"Templeton Dragon Fund, Inc."
2106,TDF,27.13,22.69,2014-12-12,"Templeton Dragon Fund, Inc."
2107,TDF,15.49,13.91,2008-11-21,"Templeton Dragon Fund, Inc."
2108,TDF,17.93,15.6399,2008-11-14,"Templeton Dragon Fund, Inc."
2109,TDF,16.38,13.83,2008-10-24,"Templeton Dragon Fund, Inc."
2110,TDF,18.05,13.9,2008-10-10,"Templeton Dragon Fund, Inc."
2111,TDF,24.5,21.08,2008-09-12,"Templeton Dragon Fund, Inc."
2112,TDF,28.62,25.46,2008-01-18,"Templeton Dragon Fund, Inc."
2113,TDF,23.01,19.58,2006-06-09,"Templeton Dragon Fund, Inc."
2114,TDF,27.25,23.33,2006-05-12,"Templeton Dragon Fund, Inc."
2115,TDF,18.09,16.15,2005-04-15,"Templeton Dragon Fund, Inc."
2116,TDF,14.35,12.9,2004-04-30,"Templeton Dragon Fund, Inc."
2117,TDF,19.54,17.3,2004-01-16,"Templeton Dragon Fund, Inc."
2118,TDF,8.812999999999999,7.813,2000-04-14,"Templeton Dragon Fund, Inc."
2119,TXT,29.56,26.35,2013-04-19,Textron Inc.
2120,TXT,17.21,15.21,2011-08-19,Textron Inc.
2121,TXT,23.42,18.59,2011-08-05,Textron Inc.
2122,TXT,21.03,18.16,2010-08-13,Textron Inc.
2123,TXT,19.32,16.07,2010-07-02,Textron Inc.
2124,TXT,23.0,20.38,2010-05-07,Textron Inc.
2125,TXT,11.29,9.59,2009-06-19,Textron Inc.
2126,TXT,5.31,3.75,2009-03-06,Textron Inc.
2127,TXT,6.51,5.65,2009-02-27,Textron Inc.
2128,TXT,9.0,6.81,2009-02-06,Textron Inc.
2129,TXT,12.56,9.03,2009-01-30,Textron Inc.
2130,TXT,13.98,12.56,2009-01-23,Textron Inc.
2131,TXT,15.84,14.05,2009-01-16,Textron Inc.
2132,TXT,15.27,12.91,2008-12-26,Textron Inc.
2133,TXT,16.7,14.73,2008-11-14,Textron Inc.
2134,TXT,19.54,12.22,2008-10-24,Textron Inc.
2135,TXT,24.75,19.03,2008-10-10,Textron Inc.
2136,TXT,31.96,25.22,2008-10-03,Textron Inc.
2137,TXT,46.49,41.6,2008-07-18,Textron Inc.
2138,TXT,65.77,59.08,2008-01-11,Textron Inc.
2139,TXT,32.95,28.55,2003-03-21,Textron Inc.
2140,TXT,43.42,39.06,2003-01-24,Textron Inc.
2141,TXT,44.7,39.71,2002-07-12,Textron Inc.
2142,TXT,42.55,33.61,2001-09-28,Textron Inc.
2143,TXT,48.5,38.5,2001-09-21,Textron Inc.
2144,TXT,47.25,41.44,2000-12-15,Textron Inc.
2145,TXT,56.0,48.44,2000-09-15,Textron Inc.
2146,TXT,59.13,52.56,2000-03-10,Textron Inc.
2147,TXT,67.13,60.38,2000-01-21,Textron Inc.
2148,JBT,17.11,15.29,2012-03-09,John Bean Technologies Corporation
2149,JBT,17.88,14.83,2011-08-05,John Bean Technologies Corporation
2150,JBT,18.01,16.17,2010-06-25,John Bean Technologies Corporation
2151,JBT,18.4,16.53,2010-05-07,John Bean Technologies Corporation
2152,JBT,10.88,9.75,2009-04-09,John Bean Technologies Corporation
2153,JBT,8.95,7.71,2008-11-14,John Bean Technologies Corporation
2154,JBT,10.34,8.58,2008-10-24,John Bean Technologies Corporation
2155,JBT,13.94,11.0,2008-10-03,John Bean Technologies Corporation
2156,CNS,37.31,31.91,2012-07-20,Cohen & Steers Inc
2157,CNS,32.28,28.75,2011-09-30,Cohen & Steers Inc
2158,CNS,35.84,31.9,2011-09-23,Cohen & Steers Inc
2159,CNS,38.13,33.34,2011-08-19,Cohen & Steers Inc
2160,CNS,40.25,34.71,2011-08-05,Cohen & Steers Inc
2161,CNS,22.91,20.44,2010-08-13,Cohen & Steers Inc
2162,CNS,22.03,19.33,2009-10-30,Cohen & Steers Inc
2163,CNS,25.02,21.88,2009-10-23,Cohen & Steers Inc
2164,CNS,13.59,11.64,2008-12-12,Cohen & Steers Inc
2165,CNS,10.67,8.7,2008-11-21,Cohen & Steers Inc
2166,CNS,15.19,10.78,2008-11-14,Cohen & Steers Inc
2167,CNS,18.45,14.91,2008-11-07,Cohen & Steers Inc
2168,CNS,18.27,13.99,2008-10-24,Cohen & Steers Inc
2169,CNS,22.62,18.07,2008-10-17,Cohen & Steers Inc
2170,CNS,25.42,20.85,2008-10-10,Cohen & Steers Inc
2171,CNS,25.67,22.77,2008-07-11,Cohen & Steers Inc
2172,CNS,29.14,25.83,2008-04-11,Cohen & Steers Inc
2173,CNS,28.84,25.64,2008-02-08,Cohen & Steers Inc
2174,CNS,25.73,22.8,2008-01-18,Cohen & Steers Inc
2175,CNS,29.64,24.85,2008-01-04,Cohen & Steers Inc
2176,CNS,40.64,35.12,2007-10-19,Cohen & Steers Inc
2177,CNS,35.99,31.5,2007-08-03,Cohen & Steers Inc
2178,CNS,40.31,36.15,2007-07-27,Cohen & Steers Inc
2179,CNS,46.0891,41.01,2007-03-02,Cohen & Steers Inc
2180,AOI,11.55,10.35,2017-09-01,"Alliance One International, Inc."
2181,AOI,15.05,13.35,2017-08-04,"Alliance One International, Inc."
2182,AOI,16.85,15.15,2017-02-10,"Alliance One International, Inc."
2183,AOI,17.55,15.55,2016-11-18,"Alliance One International, Inc."
2184,AOI,17.1,14.75,2016-10-28,"Alliance One International, Inc."
2185,AOI,22.59,19.12,2016-09-30,"Alliance One International, Inc."
2186,AOI,18.23,16.35,2016-06-10,"Alliance One International, Inc."
2187,AOI,24.29,19.66,2016-05-27,"Alliance One International, Inc."
2188,AOI,11.52,10.03,2016-02-12,"Alliance One International, Inc."
2189,AOI,11.96,9.74,2016-01-29,"Alliance One International, Inc."
2190,AOI,12.55,10.86,2015-12-11,"Alliance One International, Inc."
2191,AOI,14.06,12.61,2015-11-27,"Alliance One International, Inc."
2192,AOI,17.14,14.51,2015-11-13,"Alliance One International, Inc."
2193,AOI,19.85,17.6,2015-10-30,"Alliance One International, Inc."
2194,AOI,1.3,1.05,2015-01-30,"Alliance One International, Inc."
2195,AOI,1.61,1.43,2015-01-09,"Alliance One International, Inc."
2196,AOI,1.77,1.56,2014-12-12,"Alliance One International, Inc."
2197,AOI,3.08,2.74,2014-01-10,"Alliance One International, Inc."
2198,AOI,3.44,2.99,2013-08-16,"Alliance One International, Inc."
2199,AOI,3.23,2.88,2012-05-25,"Alliance One International, Inc."
2200,AOI,3.68,3.17,2012-05-04,"Alliance One International, Inc."
2201,AOI,2.87,2.58,2011-09-23,"Alliance One International, Inc."
2202,AOI,3.47,3.01,2011-06-17,"Alliance One International, Inc."
2203,AOI,4.51,3.9,2010-11-12,"Alliance One International, Inc."
2204,AOI,3.81,3.41,2010-08-06,"Alliance One International, Inc."
2205,AOI,4.99,4.49,2009-06-19,"Alliance One International, Inc."
2206,AOI,2.97,2.6,2009-01-09,"Alliance One International, Inc."
2207,AOI,2.49,2.15,2008-12-12,"Alliance One International, Inc."
2208,AOI,2.96,2.35,2008-12-05,"Alliance One International, Inc."
2209,AOI,2.96,2.58,2008-11-21,"Alliance One International, Inc."
2210,AOI,3.4,3.0,2008-11-14,"Alliance One International, Inc."
2211,AOI,3.66,2.6,2008-10-10,"Alliance One International, Inc."
2212,AOI,4.24,3.79,2008-09-12,"Alliance One International, Inc."
2213,AOI,5.58,3.81,2008-07-03,"Alliance One International, Inc."
2214,AOI,4.95,4.34,2007-11-16,"Alliance One International, Inc."
2215,AOI,5.9,4.95,2007-11-09,"Alliance One International, Inc."
2216,AOI,6.64,5.95,2007-11-02,"Alliance One International, Inc."
2217,AOI,6.99,6.12,2007-10-19,"Alliance One International, Inc."
2218,AOI,7.34,6.54,2007-09-28,"Alliance One International, Inc."
2219,AOI,9.08,7.19,2007-08-10,"Alliance One International, Inc."
2220,AOI,9.66,8.24,2007-07-27,"Alliance One International, Inc."
2221,AOI,10.6,9.52,2007-06-22,"Alliance One International, Inc."
2222,AOI,4.7,4.11,2006-05-12,"Alliance One International, Inc."
2223,AOI,4.84,4.34,2006-04-13,"Alliance One International, Inc."
2224,AOI,2.99,2.31,2005-10-28,"Alliance One International, Inc."
2225,AOI,3.83,3.19,2005-10-14,"Alliance One International, Inc."
2226,AOI,5.09,3.98,2005-08-26,"Alliance One International, Inc."
2227,AOI,6.09,5.43,2005-08-05,"Alliance One International, Inc."
2228,AOI,7.25,6.0,2003-02-07,"Alliance One International, Inc."
2229,AOI,6.15,5.45,2002-08-02,"Alliance One International, Inc."
2230,AOI,7.85,7.05,2002-01-11,"Alliance One International, Inc."
2231,AOI,6.55,5.75,2001-09-28,"Alliance One International, Inc."
2232,AOI,7.25,5.8,2001-09-21,"Alliance One International, Inc."
2233,AOI,9.15,7.4,2001-08-24,"Alliance One International, Inc."
2234,AOI,9.75,8.66,2001-07-27,"Alliance One International, Inc."
2235,AOI,9.95,8.76,2001-07-13,"Alliance One International, Inc."
2236,AOI,11.6,9.98,2001-06-08,"Alliance One International, Inc."
2237,AOI,8.83,7.14,2001-03-16,"Alliance One International, Inc."
2238,AOI,3.0,2.625,2000-07-14,"Alliance One International, Inc."
2239,AOI,2.75,2.188,2000-06-30,"Alliance One International, Inc."
2240,AOI,2.813,2.5,2000-02-25,"Alliance One International, Inc."
2241,DAN,22.82,19.34,2013-11-01,Dana Incorporated
2242,DAN,14.04,12.37,2011-11-18,Dana Incorporated
2243,DAN,12.36,10.5,2011-09-23,Dana Incorporated
2244,DAN,13.96,11.39,2011-08-19,Dana Incorporated
2245,DAN,17.02,13.33,2011-08-05,Dana Incorporated
2246,DAN,12.67,11.1,2010-08-13,Dana Incorporated
2247,DAN,11.25,9.49,2010-07-02,Dana Incorporated
2248,DAN,12.05,10.0,2010-05-21,Dana Incorporated
2249,DAN,13.2,11.43,2010-05-07,Dana Incorporated
2250,DAN,11.55,10.2,2010-01-22,Dana Incorporated
2251,DAN,7.02,5.66,2009-10-30,Dana Incorporated
2252,DAN,6.9,6.05,2009-10-02,Dana Incorporated
2253,DAN,1.55,1.35,2009-06-26,Dana Incorporated
2254,DAN,1.78,1.53,2009-06-19,Dana Incorporated
2255,DAN,1.49,1.34,2009-05-22,Dana Incorporated
2256,DAN,2.01,1.45,2009-05-15,Dana Incorporated
2257,DAN,0.86,0.73,2009-04-24,Dana Incorporated
2258,DAN,0.36,0.23,2009-03-06,Dana Incorporated
2259,DAN,0.46,0.36,2009-02-27,Dana Incorporated
2260,DAN,0.6829999999999999,0.44,2009-02-20,Dana Incorporated
2261,DAN,0.9,0.65,2009-02-13,Dana Incorporated
2262,DAN,0.7,0.61,2009-01-23,Dana Incorporated
2263,DAN,1.0,0.69,2009-01-16,Dana Incorporated
2264,DAN,0.86,0.7,2008-12-19,Dana Incorporated
2265,DAN,0.89,0.8,2008-12-12,Dana Incorporated
2266,DAN,1.03,0.51,2008-11-21,Dana Incorporated
2267,DAN,1.65,1.05,2008-11-14,Dana Incorporated
2268,DAN,2.24,1.6,2008-11-07,Dana Incorporated
2269,DAN,3.02,1.47,2008-10-24,Dana Incorporated
2270,DAN,3.56,3.03,2008-10-17,Dana Incorporated
2271,DAN,4.05,3.35,2008-10-10,Dana Incorporated
2272,DAN,5.34,4.15,2008-10-03,Dana Incorporated
2273,DAN,6.26,5.41,2008-09-26,Dana Incorporated
2274,DAN,7.06,5.45,2008-06-27,Dana Incorporated
2275,DAN,8.87,7.1,2008-06-20,Dana Incorporated
2276,DAN,10.1,8.87,2008-06-13,Dana Incorporated
2277,DAN,12.18,10.59,2008-05-23,Dana Incorporated
2278,DAN,9.8,8.78,2008-03-20,Dana Incorporated
2279,DAN,11.27,9.9,2008-03-14,Dana Incorporated
2280,DAN,12.75,11.455,2008-02-08,Dana Incorporated
2281,KORS,36.81,33.05,2017-06-02,Michael Kors Holdings Limited
2282,KORS,50.56,41.91,2016-05-13,Michael Kors Holdings Limited
2283,KORS,57.39,51.19,2016-04-08,Michael Kors Holdings Limited
2284,KORS,43.53,39.0,2015-11-13,Michael Kors Holdings Limited
2285,KORS,61.5,46.5,2015-05-29,Michael Kors Holdings Limited
2286,KORS,78.7,69.95,2014-11-07,Michael Kors Holdings Limited
2287,KORS,56.2,50.43,2012-11-09,Michael Kors Holdings Limited
2288,TY,8.3,7.09,2009-03-06,Tri Continental Corporation
2289,TY,11.82,10.59,2008-10-24,Tri Continental Corporation
2290,TY,13.26,10.38,2008-10-10,Tri Continental Corporation
2291,TY,18.75,16.7,2001-09-21,Tri Continental Corporation
2292,GSL,1.44,1.28,2017-11-10,"Global Ship Lease, Inc."
2293,GSL,1.58,1.39,2017-10-13,"Global Ship Lease, Inc."
2294,GSL,1.4,1.12,2017-08-04,"Global Ship Lease, Inc."
2295,GSL,1.56,1.38,2017-03-10,"Global Ship Lease, Inc."
2296,GSL,1.51,1.35,2017-02-10,"Global Ship Lease, Inc."
2297,GSL,2.12,1.69,2016-11-25,"Global Ship Lease, Inc."
2298,GSL,1.36,1.19,2016-11-04,"Global Ship Lease, Inc."
2299,GSL,1.63,1.42,2016-10-14,"Global Ship Lease, Inc."
2300,GSL,1.91,1.68,2016-05-13,"Global Ship Lease, Inc."
2301,GSL,2.29,1.85,2016-05-06,"Global Ship Lease, Inc."
2302,GSL,1.95,1.28,2016-03-04,"Global Ship Lease, Inc."
2303,GSL,2.16,1.94,2016-02-26,"Global Ship Lease, Inc."
2304,GSL,1.88,1.63,2016-02-12,"Global Ship Lease, Inc."
2305,GSL,2.51,1.79,2016-01-15,"Global Ship Lease, Inc."
2306,GSL,3.02,2.67,2015-12-18,"Global Ship Lease, Inc."
2307,GSL,5.67,5.0,2015-09-25,"Global Ship Lease, Inc."
2308,GSL,4.01,3.34,2014-10-10,"Global Ship Lease, Inc."
2309,GSL,5.65,4.78,2014-03-14,"Global Ship Lease, Inc."
2310,GSL,6.25,5.18,2013-12-20,"Global Ship Lease, Inc."
2311,GSL,3.21,2.83,2012-11-16,"Global Ship Lease, Inc."
2312,GSL,2.02,1.81,2012-01-27,"Global Ship Lease, Inc."
2313,GSL,2.04,1.75,2011-12-16,"Global Ship Lease, Inc."
2314,GSL,2.2,1.89,2011-11-18,"Global Ship Lease, Inc."
2315,GSL,2.7001,2.2,2011-11-04,"Global Ship Lease, Inc."
2316,GSL,2.68,2.2,2011-09-23,"Global Ship Lease, Inc."
2317,GSL,4.02,3.35,2011-08-05,"Global Ship Lease, Inc."
2318,GSL,4.84,4.13,2011-07-22,"Global Ship Lease, Inc."
2319,GSL,6.94,6.01,2011-05-20,"Global Ship Lease, Inc."
2320,GSL,2.89,2.55,2010-07-02,"Global Ship Lease, Inc."
2321,GSL,3.04,2.57,2010-05-21,"Global Ship Lease, Inc."
2322,GSL,3.35,2.71,2010-05-07,"Global Ship Lease, Inc."
2323,GSL,1.57,1.33,2009-11-27,"Global Ship Lease, Inc."
2324,GSL,1.41,1.13,2009-10-30,"Global Ship Lease, Inc."
2325,GSL,1.69,1.52,2009-09-11,"Global Ship Lease, Inc."
2326,GSL,2.05,1.67,2009-08-28,"Global Ship Lease, Inc."
2327,GSL,1.63,1.22,2009-07-17,"Global Ship Lease, Inc."
2328,GSL,1.8,1.6,2009-07-10,"Global Ship Lease, Inc."
2329,GSL,2.39,1.77,2009-05-01,"Global Ship Lease, Inc."
2330,GSL,2.56,2.23,2009-03-20,"Global Ship Lease, Inc."
2331,GSL,3.5,2.16,2009-02-20,"Global Ship Lease, Inc."
2332,GSL,3.17,2.5,2008-12-19,"Global Ship Lease, Inc."
2333,GSL,3.03,2.48,2008-11-21,"Global Ship Lease, Inc."
2334,GSL,3.35,3.0,2008-11-14,"Global Ship Lease, Inc."
2335,GSL,3.8,3.36,2008-10-24,"Global Ship Lease, Inc."
2336,GSL,5.75,3.69,2008-10-10,"Global Ship Lease, Inc."
2337,EPE,1.8,1.55,2017-12-08,EP Energy Corporation
2338,EPE,2.45,1.9,2017-11-24,EP Energy Corporation
2339,EPE,3.19,2.77,2017-10-13,EP Energy Corporation
2340,EPE,3.93,3.52,2017-06-23,EP Energy Corporation
2341,EPE,7.47,6.49,2016-12-16,EP Energy Corporation
2342,EPE,3.93,3.45,2016-11-04,EP Energy Corporation
2343,EPE,4.6,3.92,2016-10-28,EP Energy Corporation
2344,EPE,4.93,4.42,2016-07-08,EP Energy Corporation
2345,EPE,6.05,5.21,2016-07-01,EP Energy Corporation
2346,EPE,6.1,5.3,2016-05-13,EP Energy Corporation
2347,EPE,5.52,4.03,2016-04-01,EP Energy Corporation
2348,EPE,2.01,1.72,2016-02-26,EP Energy Corporation
2349,EPE,2.42,1.92,2016-02-19,EP Energy Corporation
2350,EPE,3.26,2.36,2016-02-12,EP Energy Corporation
2351,EPE,3.63,2.81,2016-01-15,EP Energy Corporation
2352,EPE,4.38,3.67,2016-01-08,EP Energy Corporation
2353,EPE,4.31,3.8,2015-12-11,EP Energy Corporation
2354,EPE,5.6,4.41,2015-12-04,EP Energy Corporation
2355,EPE,6.41,5.42,2015-11-13,EP Energy Corporation
2356,EPE,6.56,5.79,2015-10-23,EP Energy Corporation
2357,EPE,5.89,5.28,2015-09-25,EP Energy Corporation
2358,EPE,6.7,5.69,2015-09-11,EP Energy Corporation
2359,EPE,7.06,6.24,2015-08-28,EP Energy Corporation
2360,EPE,7.2,6.12,2015-08-21,EP Energy Corporation
2361,EPE,8.3,7.07,2015-08-07,EP Energy Corporation
2362,EPE,9.35,8.29,2015-07-24,EP Energy Corporation
2363,EPE,13.36,11.33,2015-07-02,EP Energy Corporation
2364,EPE,9.35,7.47,2014-12-12,EP Energy Corporation
2365,EPE,10.69,9.3,2014-12-05,EP Energy Corporation
2366,EPE,16.22,10.69,2014-11-28,EP Energy Corporation
